SKU;Brand;Nama Produk;Price List NFI;Harga Display;Harga Cost;Harga Organik;Kode;Alias SKU 1;Alias Nama 1;Alias SKU 2;Alias Nama 2;Alias SKU 3;Alias Nama 3;Alias SKU 4;Alias Nama 4;Produk 1;SKU Produk 1;PCS Produk 1;Price List NFI 1;Subtotal Produk 1;Harga Display 1;Harga Cost 1;Harga Organik 1;Produk 2;SKU Produk 2;PCS Produk 2;Price List NFI 2;Subtotal Produk 2;Harga Display 2;Harga Cost 2;Harga Organik 2;Produk 3;SKU Produk 3;PCS Produk 3;Price List NFI 3;Subtotal Produk 3;Harga Display 3;Harga Cost 3;Harga Organik 3;Produk 4;SKU Produk 4;PCS Produk 4;Price List NFI 4;Subtotal Produk 4;Harga Display 4;Harga Cost 4;Harga Organik 4;Produk 5;SKU Produk 5;PCS Produk 5;Price List NFI 5;Subtotal Produk 5;Harga Display 5;Harga Cost 5;Harga Organik 5;Produk 6;SKU Produk 6;PCS Produk 6;Price List NFI 6;Subtotal Produk 6;Harga Display 6;Harga Cost 6;Harga Organik 6;Produk 7;SKU Produk 7;PCS Produk 7;Price List NFI 7;Subtotal Produk 7;Harga Display 7;Harga Cost 7;Harga Organik 7;SKU Generate;Sub Brand;Parent Item;SKU Generate [0];Parent SKU;MP Tokopedia;MP Lazada;MP Blibli;MP Jdid;MP Bukalapak;MP Nutrimart;MP Eksklusif;MP Shopee;Alias Nama 5;Alias SKU 5;Alias Nama 6;Alias SKU 6;Alias Nama 7;Alias SKU 7
2101484302P2;Bundle;Buy 1 Get 1 FREE HiLo School Vanillla Gusset 10 Sch (350gr);66000.0;79800;66000;0;;;;;;;;;;HiLo School Susu Vanilla (10 sch) Gusset;2101484302;2.0;33000.0;66000.0;79800.0;66000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101484302P2;;;;;;;;;;;;;;;
2101485180P2;Bundle;HiLo Active Vanilla 500g x2;110000.0;132000;110000;0;;;;;;;;;;HiLo Active Vanilla 500gr;2101485180;2.0;55000.0;110000.0;132000.0;110000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101485180P2;;;;;;;;;;;;;;;
2101492P24;Bundle;HiLo School Chocolate Ready To Drink (24 pcs);132000.0;151200;132000;0;;2101492P12;BUY 12 FREE 12 HiLo School RTD Chocolate 200ml;;;;;;;HiLo School RTD Coklat 200ml;2101492;24.0;5500.0;132000.0;151200.0;132000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;HiLo School;HiLo School Chocolate Ready To Drink (24 pcs);2101492P24;2101492P24;;;;;;;;;;;;;;
2101492P4;Bundle;HiLo School Chocolate Ready To Drink (4 tetrapack);22000.0;25200;22000;0;;;;;;;;;;HiLo School RTD Coklat 200ml;2101492;4.0;5500.0;22000.0;25200.0;22000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;HiLo School;HiLo School RTD Chocolate 200ml (4 Tetra);2101492P4;;;;;;;;;;;;;;;
2101500180P2;Bundle;HiLo Gold Original 500gr x2;132000.0;158400;132000;0;;;;;;;;;;HiLo Gold Plain (Original) 500gr;2101500180;2.0;66000.0;132000.0;158400.0;132000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101500180P2;;;;;;;;;;;;;;;
2101551180P2;Bundle;HiLo Gold Chocolate 500gr x2;132000.0;158400;132000;0;;;;;;;;;;HiLo Gold Chocolate 500gr;2101551180;2.0;66000.0;132000.0;158400.0;132000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101551180P2;;;;;;;;;;;;;;;
2101551190P2;Bundle;HiLo Gold Chocolate 750gr x2;184800.0;203200;184800;0;;;Twin Pack: HiLo Gold Chocolate 750gr- Susu Tinggi Kalsium;;;;;;;HiLo Gold Chocolate 750gr;2101551190;2.0;92400.0;184800.0;203200.0;184800.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101551190P2;;;;;;;;;;;;;;;
2101584180P2;Bundle;HiLo Gold Vanilla 500g x2;132000.0;158400;132000;0;;;;;;;;;;HiLo Gold Vanilla 500gr;2101584180;2.0;66000.0;132000.0;158400.0;132000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101584180P2;;;;;;;;;;;;;;;
2101651180P2;Bundle;HiLo Teen Chocolate 500gr x 2pcs;143000.0;164400;143000;0;;7.50E+11;HiLo Teen Chocolate 500gr x 2 Pcs;2101651180P2G5;HiLo Teen Chocolate 500gr x 2 Pcs;;;;;HiLo Teen Chocolate 500gr;2101651180;2.0;71500.0;143000.0;164400.0;143000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101651180P2;;;;;;;;;;;;;;;
2101651180P2G22;Bundle;Hilo Teen Chocolate 750G x2 (Free Lock&Lock);204600.0;260000;235509;0;;74992100712;Hilo Teen Chocolate 750G 2pc Free Lock&Lock;(S)2101651180P2G22;2 Box HiLo Teen Chocolate 750g - Susu Tinggi Kalsium Rendah Lemak;;;;;HiLo Teen Chocolate 750gr;2101651190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101651190P2G22;;;;;;;;;;;;;;;
2101651180P3;Bundle;HiLo Teen Chocolate Susu [500 g/ Buy 2 Get 1];214500.0;246600;214500;0;;;;;;;;;;HiLo Teen Chocolate 500gr;2101651180;3.0;71500.0;214500.0;246600.0;214500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101651180P3;;;;;;;;;;;;;;;
2101651190P2G37;Bundle;HILO TEEN COKLAT 750G TWIN PACK + POUCH KECIL;204600.0;235000;208100;0;;;;;;;;;;HiLo Teen Chocolate 750gr;2101651190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Pouch Kecil Back to School Series;(B)71210061;1.0;0.0;0.0;10000.0;3500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101651190P2G37;;;;;;;;;;;;;;;
2101656P4;Bundle;HiLo Teen Rtd Coffee x4;22000.0;25200;22000;0;;;;;;;;;;HiLo Teen RTD Coffee Tiramisu 200ml;2101656;4.0;5500.0;22000.0;25200.0;22000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101656P4;;;;;;;;;;;;;;;
2101684190P2G1;Bundle;HiLo Teen Vanilla Caramel 750gr x2 (Free School Bag).;204600.0;225000;204600;0;;;;;;;;;;HiLo Teen Vanilla 750gr;2101684190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Backpack HiLo School;(B)71210023;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101684190P2G1;;;;;;;;;;;;;;;
2101684190P2G22;Bundle;Hilo Teen Vanilla Caramel 750G x2pc (Free Lock&Lock);204600.0;260000;235509;0;;7.50E+11;Hilo Teen Vanilla Caramel 750G 2pc Free Lock&Lock;;;;;;;HiLo Teen Vanilla 750gr;2101684190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101684190P2G22;;;;;;;;;;;;;;;
2101684190P2G37;Bundle;HILO TEEN VANILLA 750G TWIN PACK + POUCH KECIL;204600.0;235000;208100;0;;;;;;;;;;HiLo Teen Vanilla 750gr;2101684190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Pouch Kecil Back to School Series;(B)71210061;1.0;0.0;0.0;10000.0;3500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101684190P2G37;;;;;;;;;;;;;;;
2101684190P3;Bundle;Hilo Teen Vanilla Caramel Susu Formula [750 g/ Buy 2 Get 1];306900.0;337500;306900;0;;;;;;;;;;HiLo Teen Vanilla 750gr;2101684190;3.0;102300.0;306900.0;337500.0;306900.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101684190P3;;;;;;;;;;;;;;;
2101699155P2;Bundle;HiLo Teen Yoghurt Banana 250g x2;73700.0;88400;73700;0;;;;;;;;;;HiLo Teen Yoghurt Banana 250gr;2101699155;2.0;36850.0;73700.0;88400.0;73700.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101699155P2;;;;;;;;;;;;;;;
2101751112P2G45;Bundle;HiLo Platinum Swiss Chocolate 2 pcs FREE E-Money HiLo;172700.0;257200;217709;0;;;;;;;;;;HiLo Platinum Swiss Chocolate 420gr;2101751112;2.0;86350.0;172700.0;207200.0;172700.0;0.0;EMoney Mandiri HiLo;(B)71210067;1.0;0.0;0.0;50000.0;45009.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101751112P2G45;;;;;;;;;;;;;;;
2101847443P2;Bundle;HiLo Thai Tea 10s (Buy 1 Pack Get 1 Pack);26400.0;40000;26400;0;;;;;;;;;;HiLo Thai Tea (10 sch);2101847443;2.0;13200.0;26400.0;40000.0;26400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101847443P2;;;;;;;;;;;;;;;
2101847443P2G48;Bundle;HiLo Thai Tea 2 Rc Free Keychain;26400.0;50000;36400;0;;;;;;;;;;HiLo Thai Tea (10 sch);2101847443;2.0;13200.0;26400.0;40000.0;26400.0;0.0;(FREE) Keychain Thai Tea;(B)71210070;1.0;0.0;0.0;10000.0;10000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101847443P2G48;;;;;;;;;;;;;;;
2101847443P3;Bundle;HiLo Thai Tea Buy 2 Get 1 FREE;39600.0;60000;39600;0;;2101847443P2H23;Buy 2 Get 1 Free HiLo Thai Tea 10 Sch;;;;;;;HiLo Thai Tea (10 sch);2101847443;3.0;13200.0;39600.0;60000.0;39600.0;0.0;;;1.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101847443P3;;;;;;;;;;;;;;;
2101847443P3G47;Bundle;HiLo Thai Tea Beli 3 Renceng FREE Tote Bag;39600.0;80000;57600;0;;;;;;;;;;HiLo Thai Tea (10 sch);2101847443;3.0;13200.0;39600.0;60000.0;39600.0;0.0;(FREE)Tote Bag Thai Tea;(B)71210069;1.0;0.0;0.0;20000.0;18000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101847443P3G47;;;;;;;;;;;;;;;
2101891443P2;Bundle;Buy 1 Get 1 FREE HiLo Swiss Chocolate (10 Sch);28600.0;28600;28600;0;;;;;;;;;;HiLo Swiss Chocolate (10 sch) Renceng;2101891443;2.0;14300.0;28600.0;28600.0;28600.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101891443P2;;;;;;;;;;;;;;;
2102500120P2;Bundle;Buy 1 Get 1 FREE Tropicana Slim Classic 25 Sch;40700.0;40600;38500;0;;;;;;;;;;Tropicana Slim Classic (25 sch);2102500120;2.0;20350.0;40700.0;38500.0;38500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102500120P2;;;;;;;;;;;;;;;
2102500125P2;Bundle;Buy 1 Get 1 FREE Tropicana Slim Classic (50 Sch);74800.0;85800;74800;0;;;;;;;;;;Tropicana Slim Classic (50 sch);2102500125;2.0;37400.0;74800.0;82200.0;71500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102500125P2;;;;;;;;;;;;;;;
2102500125P3;Bundle;Buy 2 Get 1 FREE Tropicana Slim Classic 100 Sch;204600.0;245400;204600;0;;;;;;;;;;Tropicana Slim Classic (100 sch);2102500130;3.0;68200.0;204600.0;233700.0;194700.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102500130P3;;;;;;;;;;;;;;;
2102500130P3G18;Bundle;Tropicana Slim Classic Gula [100 Sachet/ 3 pcs ] + Free Gelas Enamel;204600.0;280400;234100;0;;;;;;;;;;Tropicana Slim Classic (100 sch);2102500130;3.0;68200.0;204600.0;233700.0;194700.0;0.0;(FREE)Gelas Enamel;(B)71210027;1.0;0.0;0.0;35000.0;29500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102500130P3G18;;;;;;;;;;;;;;;
2102501125P1G53;Bundle;Buy 1 Get 1 FREE Tropicana Slim Sweetener Honey (50 Sch);37400.0;84000;37400;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;1.0;37400.0;37400.0;41100.0;35750.0;0.0;(FREE) Tropicana Slim Sweetener Honey 50 sachet;(B)2102501125;1.0;0.0;0.0;41100.0;0.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102501125P1G53;;;;;;;;;;;;;;;
2102501125P2O5;Bundle;Buy 2 Tropicana Slim Sweetener Honey (50 Sch) Free East Bali Cashew;88300.0;100650;88300;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;2.0;37400.0;74800.0;82200.0;71500.0;0.0;East Bali Cashews Roasted Cashew Snack;EC00000014;1.0;13500.0;13500.0;14850.0;13500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102501125P2P52;;;;;;;;;;;;;;;
2102501125P2P29;Bundle;Buy 2 Tropicana Slim Sweetener Honey (50 Sch) Free Mola Granola;90400.0;107800;90400;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;2.0;37400.0;74800.0;82200.0;71500.0;0.0;Mola Granola Original;EC00000045;1.0;15600.0;15600.0;22000.0;15600.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102501125P2P29;;;;;;;;;;;;;;;
2102501125P3O2;Bundle;Buy 3 Tropicana Slim Sweetener Honey Free East Bali Granola Bites;132900.0;151470;132900;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;3.0;37400.0;112200.0;123300.0;107250.0;0.0;East Bali Cashews Granola Bites Chocolate Vanilla;EC00000016;1.0;20700.0;20700.0;22770.0;20700.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102501125P3P55;;;;;;;;;;;;;;;
2102501125P3T23;Bundle;Buy 3 Tropicana Slim Sweetener Honey (50 Sch) Free Cafe Latte;139700.0;160300;139700;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;3.0;37400.0;112200.0;123300.0;107250.0;0.0;Tropicana Slim Cafe Latte (10 sch);2104153110;1.0;27500.0;27500.0;30400.0;26400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT23T35(3);;;;;;;;;;;;;;;
2102501125P3T27;Bundle;Buy 3 Tropicana Slim Sweetener Honey (50 Sch) Free Low Fat Milk 180gr;136400.0;128700;112200;0;;;;;;;;;;Tropicana Slim Sweetener Honey 50 sachet;2102501125;3.0;37400.0;112200.0;123300.0;107250.0;0.0;TROPICANA SLIM LOW FAT MILK VANILLA 180G;2105084145;1.0;24200.0;24200.0;24200.0;24200.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT27T35(3);;;;;;;;;;;;;;;
2102900125P2;Bundle;Buy 1 get 1 FREE Tropicana Slim Diabtx (50 Sch);79200.0;91000;79200;0;;;;;;;;;;Tropicana Slim DIABTX (50 sch);2102900125;2.0;39600.0;79200.0;87200.0;75900.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102900125P2;;;;;;;;;;;;;;;
2103300125P2;Bundle;Twin Pack (2 Pcs) - Tropicana Slim Stevia 50 Sachet;88000.0;105600;88000;0;;2103300125BOGOF(2);Tropicana Slim Stevia 50 Sachet Buy 1 Get 1 FREE;7.50E+11;Tropicana Slim Stevia Natural Sweetener 50s x2;22647102;BUY ONE GET Tropicana Slim Stevia 50 sachet [get 2 boxes];2103300125BOGOF;Tropicana Slim Stevia 50 Sachet Buy 1 Get 1 FREE;Tropicana Slim Stevia (50 sch);2103300125;2.0;44000.0;88000.0;100400.0;83600.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2103300125P2;;;;;;;;;;;;;;;
2103400120P3;Bundle;Tropicana Slim Sweetener I Sweet (25s x 2.5gr) x 3;51150.0;61200;51150;0;;;;;;;;;;Tropicana Slim Sweetener I Sweet;2103400120;3.0;17050.0;51150.0;53400.0;44550.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2103400120P3;;;;;;;;;;;;;;;
2104153110P2;Bundle;Tropicana Slim Caffe-Latte 10s x2;55000.0;63200;55000;0;;;;;;;;;;Tropicana Slim Cafe Latte (10 sch);2104153110;2.0;27500.0;55000.0;60800.0;52800.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104153110P2;;;;;;;;;;;;;;;
2104170104P2;Bundle;Buy 1 Get 1 FREE Tropicana Slim White Coffee;35200.0;42400;35200;0;;;;;;;;;;Tropicana Slim White Coffee;2104170104;2.0;17600.0;35200.0;39600.0;33000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104170104P2;;;;;;;;;;;;;;;
2104170104P3;Bundle;Tropicana Slim White Coffee x3;52800.0;63600;52800;0;;;;;;;;;;Tropicana Slim White Coffee;2104170104;3.0;17600.0;52800.0;59400.0;49500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104170104P3;;;;;;;;;;;;;;;
2104390210P3;Bundle;Tropicana Slim Kecap Manis 200ml x3;74250.0;89100;74250;0;;;;;;;;;;Tropicana Slim Kecap Manis 200ml;2104390210;3.0;24750.0;74250.0;85200.0;70950.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104390210P3;;;;;;;;;;;;;;;
2105084180P1G20;Bundle;Tropicana Slim Milk Low Fat Vanilla 500gr + (FREE) Laundry Bag;58300.0;163500;119316.217;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;(FREE)Laundry Bag;(B)71210008;1.0;0.0;0.0;80000.0;61016.217000000004;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;Tropicana Slim Biru;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180P1G20;2105084180;;;;;;;;;;;;;;
2105084180P3;Bundle;Buy 2 Get 1 Free Tropicana Slim Low Fat Milk 500gr;174900.0;250500;174900;0;;2105084180P2T28;Beli 2 Grats 1 - Tropicana Slim Milk Low Fat Vanilla 500gr;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;3.0;58300.0;174900.0;250500.0;174900.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;Tropicana Slim Biru;Buy 2 Get 1 Free Tropicana Slim Low Fat Milk 500 gr;2105084180P3;;;;;;;;;;;;;;;
2151051180P3;Bundle;Buy 2 Get 1 Free Tropicana Slim Goldenmil Susu Vanila;79200.0;94800;79200;0;;;;;;;;;;Tropicana Slim Goldenmil Vanilla (6 sch);2101384106;3.0;26400.0;79200.0;94800.0;79200.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101384106P3;;;;;;;;;;;;;;;
2300551155P2;Bundle;L-Men Hi Protein Whey Daily Dark Chocolate 2 Boxes;99000.0;113800;99000;0;;7.50E+11;L-Men Daily Chocolate 250gr x2;;;;;;;L-Men Whey Daily Dark Chocolate 250gr;2300551155;2.0;49500.0;99000.0;113800.0;99000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2300551155P2;;;;;;;;;;;;;;;
2300551155P2G26;Bundle;L-MEN DAILY CHOCOLATE 250G x2 Free Spider Bottle;135000.0;163800;135000;0;;;;;;;;;;L-Men Whey Daily Dark Chocolate 250gr;2300551155;2.0;49500.0;99000.0;113800.0;99000.0;0.0;(FREE)Spider Bottle;(B)71210026;1.0;36000.0;36000.0;50000.0;36000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2300551155P2G26;;;;;;;;;;;;;;;
2303054155P2;Bundle;L-Men Advance Cappucino 250gr x2;158400.0;190000;158400;0;;;;;;;;;;L-Men Whey Advanced Cappuccino 250gr;2303054155;2.0;79200.0;158400.0;190000.0;158400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2303054155P2;;;;;;;;;;;;;;;
2304036151P3;Bundle;L-Men Gain Mass Banana Minuman Kesehatan [225g/ Buy 2 Get 1];181500.0;217800;181500;0;;NUTR00000(70);Buy 2 Get 1 L-Men Gain Mass Banana 225 gr;;;;;;;L-Men Gain Mass Banana 225gr;2304036151;3.0;60500.0;181500.0;217800.0;181500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2304036151P3;;;;;;;;;;;;;;;
2304036151P4G42;Bundle;E-Money L-Men & L-Men Gain Mass Banana 225gr (Isi 4 box);242000.0;340400;287009;0;;;;;;;;;;L-Men Gain Mass Banana 225gr;2304036151;4.0;60500.0;242000.0;290400.0;242000.0;0.0;EMoney Mandiri L-Men;(B)71210064;1.0;0.0;0.0;50000.0;45009.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;L-Men Weight Gain;E-Money L-Men & L-Men Gain Mass Banana 225gr (Isi 4 box);2304036151P4G42;2304036151P4G42;;;;;;;;;;;;;;
2304051151P3;Bundle;Buy 2 Get 1 Free L-Men Gain Mass Chocolate 225gr;181500.0;208800;181500;0;;NUTR00000(57);Buy 2 Get 1 L-Men Gain Mass Chocolate 225 gr;;;;;;;L-Men Gain Mass Chocolate 225gr;2304051151;3.0;60500.0;181500.0;208800.0;181500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;L-Men Weight Gain;Buy 2 Get 1 Free L-Men Gain Mass Chocolate 225gr;2304051151P3;2304051151P3;;;;;;;;;;;;;;
2304051180P1G26;Bundle;L-MEN GM CHOCOLATE 500G (6D) Free Spider Bottle;157000.0;195200;157000;0;;2304051180G26;FREE SPIDER BOTTLE - L-Men Gain Mass Chocolate 500 gr;;;;;;;L-Men Gain Mass Chocolate 500gr;2304051180;1.0;121000.0;121000.0;145200.0;121000.0;0.0;(FREE)Spider Bottle;(B)71210026;1.0;36000.0;36000.0;50000.0;36000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2304051180P1G26;;;;;;;;;;;;;;;
